ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Toulouse,2025-07-08 20:40:10,2025-07-08 12:00:00,25.3,15.26,36.85,30,0,2.5,10.0,few clouds,24
