ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Lyon,2025-07-09 20:15:42,2025-07-09 12:00:00,23.0,13.28,31.39,44,0,2.8,10.0,clear sky,24
