ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Marseille,2025-07-05 23:08:47,2025-07-05 12:00:00,25.7,19.47,29.58,45,0,10.4,10.0,clear sky,24
