ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Paris,2025-07-05 22:43:16,2025-07-05 12:00:00,17.7,12.9,23.74,65,17.2,4.0,9.7,clear sky,24
