ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Marseille,2025-07-13 21:49:52,2025-07-13 12:00:00,26.7,22.78,31.66,54,0,5.6,10.0,clear sky,24
