ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Lyon,2025-07-06 23:16:42,2025-07-06 12:00:00,18.6,12.19,26.02,58,2.0,3.5,10.0,light rain,24
