ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Paris,2025-07-06 10:36:19,2025-07-06 12:00:00,16.5,13.46,22.84,70,34.4,3.5,9.8,moderate rain,24
