ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Marseille,2025-07-07 21:16:32,2025-07-07 12:00:00,23.8,16.83,27.99,44,0,8.6,10.0,few clouds,24
