ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Toulouse,2025-07-17 21:21:57,2025-07-17 12:00:00,24.5,17.17,32.54,57,1.0,3.5,10.0,few clouds,24
