ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Paris,2025-07-17 21:21:55,2025-07-17 12:00:00,24.3,17.3,33.26,54,8.2,3.1,10.0,few clouds,24
