ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Marseille,2025-07-10 21:03:58,2025-07-10 12:00:00,23.5,16.83,25.12,68,0.2,3.0,10.0,clear sky,24
