ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Lyon,2025-07-10 21:03:58,2025-07-10 12:00:00,24.3,14.89,32.57,49,2.3,2.2,10.0,clear sky,24
