ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Lyon,2025-07-02 10:53:23,2025-07-02 12:00:00,26.2,18.53,34.66,40,0,3.0,10.0,clear sky,24
