ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Marseille,2025-07-15 21:09:48,2025-07-15 12:00:00,27.5,22.12,32.97,45,0,8.2,10.0,clear sky,24
