ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Toulouse,2025-07-12 21:43:03,2025-07-12 12:00:00,24.4,17.67,32.42,62,17.9,3.3,10.0,heavy intensity rain,24
