ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Nice,2025-07-12 21:43:03,2025-07-12 12:00:00,24.6,21.14,29.22,68,0,2.0,10.0,few clouds,24
