ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Paris,2025-07-12 21:43:01,2025-07-12 12:00:00,24.4,17.81,32.4,43,0.1,3.3,10.0,clear sky,24
