ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Marseille,2025-07-14 20:12:25,2025-07-14 12:00:00,27.3,20.21,31.94,47,0,8.1,10.0,clear sky,24
