ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Marseille,2025-06-30 15:12:48,2025-06-30 12:00:00,28.4,25.57,31.39,59,0.2,2.4,10.0,clear sky,24
