ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,nb_intervalles
Nice,2025-07-03 19:30:52,2025-07-03 12:00:00,27.7,24.4,30.33,63,4.9,2.3,10.0,light rain,24
